id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
691105,42,blue-collar,married,secondary,no,408,yes,no,unknown,12,may,1063,4,-1,0,unknown,1
206643,42,blue-collar,single,primary,no,36,yes,no,unknown,7,may,832,2,-1,0,unknown,0
539785,47,management,single,tertiary,no,86,no,no,cellular,30,apr,699,1,87,1,failure,0
250924,51,technician,married,secondary,no,1078,no,no,cellular,21,aug,618,4,-1,0,unknown,0
267471,60,technician,married,secondary,no,819,yes,no,cellular,8,may,124,2,-1,0,unknown,0
443428,55,services,divorced,secondary,no,5057,yes,no,cellular,20,nov,52,1,-1,0,unknown,0
405640,35,management,single,tertiary,no,47,yes,no,unknown,5,may,139,2,-1,0,unknown,0
550664,57,blue-collar,married,secondary,no,2236,yes,no,telephone,2,feb,136,3,190,2,failure,0
742601,43,management,married,tertiary,no,3342,no,no,cellular,13,aug,161,1,109,1,failure,0
654043,42,services,single,primary,no,910,yes,no,telephone,31,jul,228,10,-1,0,unknown,0
641018,31,blue-collar,single,secondary,no,479,yes,no,cellular,28,jul,129,4,-1,0,unknown,0
644682,27,student,single,secondary,no,1819,no,no,cellular,21,oct,125,2,185,8,success,1
509425,43,services,single,secondary,no,1390,yes,no,unknown,15,may,394,1,-1,0,unknown,0
365737,58,blue-collar,married,secondary,no,1168,yes,no,unknown,4,jun,151,4,-1,0,unknown,0
488012,55,technician,married,secondary,no,463,yes,no,unknown,20,jun,173,1,-1,0,unknown,0
368065,42,management,married,tertiary,no,568,yes,yes,unknown,29,may,166,2,-1,0,unknown,0
274703,42,management,single,tertiary,no,14058,no,no,telephone,16,jun,563,7,-1,0,unknown,0
725978,55,technician,married,secondary,no,1227,no,no,cellular,7,aug,123,2,-1,0,unknown,0
220287,59,housemaid,married,secondary,no,3180,no,no,unknown,6,jun,44,1,-1,0,unknown,0
736247,39,management,divorced,tertiary,no,-100,yes,no,cellular,9,feb,108,7,-1,0,unknown,0
657093,39,blue-collar,married,primary,no,-100,yes,no,cellular,29,jul,109,7,-1,0,unknown,0
522797,55,housemaid,married,primary,no,511,no,no,cellular,18,aug,226,2,-1,0,unknown,0
716466,26,blue-collar,married,secondary,no,659,yes,no,cellular,23,jul,106,1,-1,0,unknown,0
615128,55,management,married,tertiary,no,1038,no,no,cellular,20,aug,123,2,-1,0,unknown,0
389522,48,blue-collar,single,secondary,no,-256,yes,no,unknown,6,may,102,2,-1,0,unknown,0
441884,57,technician,married,secondary,no,268,no,no,cellular,29,aug,85,4,-1,0,unknown,0
254017,26,technician,single,secondary,no,3298,no,no,unknown,2,jun,74,2,-1,0,unknown,0
269827,32,blue-collar,single,secondary,no,498,yes,no,cellular,15,may,101,1,-1,0,unknown,0
155261,43,blue-collar,divorced,secondary,no,454,yes,no,unknown,27,may,130,2,-1,0,unknown,0
474943,32,technician,married,tertiary,no,0,no,no,telephone,28,aug,35,7,-1,0,unknown,0
623894,53,retired,married,primary,no,-245,yes,yes,unknown,21,may,189,2,-1,0,unknown,0
20360,26,admin.,single,secondary,no,710,yes,no,cellular,18,may,116,3,-1,0,unknown,0
626198,22,student,single,secondary,no,949,no,no,cellular,27,may,282,1,-1,0,unknown,1
207812,32,services,divorced,unknown,no,431,yes,yes,unknown,14,may,217,1,-1,0,unknown,0
555641,32,blue-collar,married,secondary,no,-204,yes,no,cellular,18,jul,179,2,-1,0,unknown,0
292636,33,technician,married,secondary,no,-312,yes,no,unknown,20,may,216,1,-1,0,unknown,0
261796,55,retired,married,secondary,no,2960,no,no,unknown,20,jun,63,2,-1,0,unknown,0
106024,31,self-employed,single,tertiary,no,447,no,no,cellular,29,oct,207,2,-1,0,unknown,1
59867,53,blue-collar,married,primary,no,3342,yes,no,unknown,16,may,824,5,-1,0,unknown,0
701813,58,blue-collar,married,secondary,no,0,yes,no,unknown,14,may,95,1,-1,0,unknown,0
552723,39,services,married,secondary,no,-212,yes,no,cellular,11,may,85,1,342,1,other,0
673522,32,blue-collar,single,tertiary,no,855,no,no,cellular,2,jun,139,1,-1,0,unknown,0
127524,54,services,married,secondary,no,4688,yes,no,cellular,17,nov,151,1,-1,0,unknown,0
699631,34,technician,married,secondary,no,2170,yes,no,cellular,30,apr,398,1,-1,0,unknown,1
477050,36,services,married,secondary,no,854,yes,no,unknown,3,jun,593,1,-1,0,unknown,0
386077,25,student,single,secondary,no,603,no,no,cellular,7,jul,445,1,-1,0,unknown,1
239826,59,management,married,tertiary,no,649,yes,no,unknown,23,may,528,2,-1,0,unknown,0
79841,27,management,single,tertiary,no,1734,yes,no,unknown,3,jun,166,2,-1,0,unknown,0
20479,42,blue-collar,married,secondary,no,771,yes,no,cellular,4,feb,138,4,253,3,other,0
260082,51,admin.,divorced,secondary,no,-333,yes,no,cellular,5,may,166,3,355,1,failure,0
222081,43,admin.,divorced,secondary,no,2656,yes,no,unknown,15,may,73,1,-1,0,unknown,0
303349,31,admin.,married,secondary,no,882,yes,no,unknown,23,may,97,1,-1,0,unknown,0
164353,46,blue-collar,married,primary,no,1347,yes,no,unknown,15,may,854,1,-1,0,unknown,1
25277,52,unemployed,married,primary,no,1212,no,no,cellular,31,aug,163,1,-1,0,unknown,0
421832,26,services,single,tertiary,no,691,no,no,cellular,21,jul,513,1,-1,0,unknown,1
215467,52,admin.,married,unknown,no,2398,yes,no,unknown,3,jun,211,16,-1,0,unknown,0
564914,35,unemployed,married,secondary,no,724,yes,no,cellular,12,may,846,1,-1,0,unknown,1
389870,35,management,married,tertiary,no,5704,yes,no,cellular,21,nov,128,2,-1,0,unknown,0
361720,34,blue-collar,married,secondary,no,-287,yes,no,cellular,18,may,716,2,370,1,failure,1
313307,34,management,married,tertiary,no,813,no,no,cellular,8,aug,559,3,-1,0,unknown,0
23435,30,admin.,married,secondary,no,616,yes,yes,cellular,16,apr,104,1,-1,0,unknown,0
134067,50,admin.,divorced,secondary,no,1877,yes,no,unknown,15,may,97,1,-1,0,unknown,0
1537,57,blue-collar,married,secondary,no,558,no,no,unknown,12,jun,152,1,-1,0,unknown,0
615884,50,admin.,single,secondary,no,-119,yes,no,unknown,8,may,113,3,-1,0,unknown,0
534568,38,services,married,secondary,no,23,yes,no,cellular,14,may,12,12,367,4,failure,0
179734,31,entrepreneur,married,tertiary,no,561,yes,no,cellular,18,nov,85,1,-1,0,unknown,0
449033,32,management,married,tertiary,no,-119,yes,no,unknown,26,may,121,3,-1,0,unknown,0
333749,31,blue-collar,single,secondary,no,-333,yes,no,unknown,27,may,103,5,-1,0,unknown,0
57686,47,blue-collar,married,primary,no,0,no,no,cellular,4,aug,173,1,-1,0,unknown,0
729550,54,blue-collar,married,primary,no,-163,no,no,cellular,20,aug,81,4,-1,0,unknown,0
11626,37,blue-collar,married,primary,no,-175,yes,no,unknown,6,may,175,1,-1,0,unknown,0
226767,46,entrepreneur,married,secondary,no,771,yes,no,cellular,17,nov,160,2,-1,0,unknown,0
721624,45,blue-collar,married,secondary,no,783,yes,no,cellular,18,may,17,4,262,13,failure,0
447724,28,technician,single,secondary,no,-96,yes,no,cellular,13,may,129,3,-1,0,unknown,0
664504,41,technician,divorced,secondary,no,24,no,no,cellular,13,aug,696,3,-1,0,unknown,1
479833,38,technician,married,secondary,no,1181,no,no,cellular,17,jun,572,4,139,2,failure,1
532765,27,technician,married,secondary,no,14054,no,no,cellular,21,jul,254,11,-1,0,unknown,0
278744,35,blue-collar,married,primary,no,0,no,yes,cellular,4,jul,122,1,-1,0,unknown,0
423981,29,admin.,single,secondary,no,728,no,no,cellular,4,feb,146,1,-1,0,unknown,0
600828,35,blue-collar,single,secondary,no,860,yes,no,unknown,20,may,148,1,-1,0,unknown,0
333690,59,retired,divorced,secondary,no,1205,no,no,unknown,5,jun,49,1,-1,0,unknown,0
649608,28,unemployed,single,tertiary,no,703,no,no,cellular,8,jan,485,1,-1,0,unknown,0
666083,31,unemployed,single,primary,no,612,no,no,cellular,28,jan,203,1,-1,0,unknown,0
293965,42,services,married,secondary,no,891,yes,no,unknown,30,jun,117,3,-1,0,unknown,0
600633,41,admin.,single,secondary,no,-18,yes,yes,unknown,2,jun,82,8,-1,0,unknown,0
310657,36,technician,married,secondary,no,1317,yes,no,cellular,16,nov,192,1,180,2,other,1
245019,46,management,divorced,tertiary,no,1720,yes,no,cellular,4,feb,90,1,-1,0,unknown,0
99232,49,management,single,tertiary,no,-470,yes,no,cellular,21,nov,130,2,-1,0,unknown,0
331013,34,management,married,tertiary,no,0,yes,no,cellular,1,may,73,1,169,2,failure,0
366332,31,management,single,tertiary,no,35,no,no,cellular,21,aug,150,1,-1,0,unknown,0
571154,43,technician,divorced,secondary,no,8381,yes,no,cellular,20,nov,85,3,-1,0,unknown,0
556383,46,management,married,secondary,no,0,yes,no,cellular,21,nov,124,1,-1,0,unknown,0
586424,54,admin.,married,primary,no,0,yes,no,cellular,9,jul,143,1,-1,0,unknown,0
317172,32,technician,single,secondary,no,8,no,no,cellular,29,aug,90,7,-1,0,unknown,0
177912,32,services,married,secondary,no,651,no,yes,cellular,18,jul,158,1,-1,0,unknown,0
267013,46,management,married,unknown,no,2283,no,no,cellular,10,nov,216,1,92,1,failure,1
479427,42,housemaid,married,primary,no,0,no,no,unknown,9,jun,159,3,-1,0,unknown,0
199381,30,technician,single,secondary,yes,-204,yes,no,cellular,21,nov,7,3,171,3,failure,0
350211,55,housemaid,married,primary,no,0,no,no,cellular,28,jan,129,2,-1,0,unknown,0
240741,58,admin.,married,secondary,no,796,no,no,cellular,4,aug,166,1,-1,0,unknown,0
256382,37,management,divorced,tertiary,no,-56,yes,yes,cellular,2,nov,82,1,177,2,failure,0
685113,53,admin.,married,secondary,no,-15,no,yes,cellular,7,jul,104,2,-1,0,unknown,0
734106,27,technician,married,secondary,no,-97,yes,no,unknown,19,jun,97,5,-1,0,unknown,0
544210,43,blue-collar,married,secondary,no,757,yes,yes,cellular,8,apr,585,1,-1,0,unknown,0
598751,40,technician,single,secondary,no,756,no,no,unknown,5,jun,855,1,-1,0,unknown,1
511402,70,retired,divorced,tertiary,no,2416,no,no,cellular,16,mar,101,1,-1,0,unknown,0
15441,33,services,single,secondary,no,595,yes,no,cellular,5,feb,171,1,-1,0,unknown,0
143914,35,management,married,tertiary,no,0,yes,no,cellular,15,may,135,1,176,4,failure,0
638043,52,entrepreneur,married,tertiary,no,591,yes,no,unknown,13,may,748,2,-1,0,unknown,0
568000,57,housemaid,married,secondary,no,12180,no,no,unknown,12,jun,91,3,-1,0,unknown,0
694397,40,admin.,single,secondary,no,739,yes,no,cellular,28,jul,61,3,-1,0,unknown,0
350108,43,technician,single,secondary,no,1242,yes,no,cellular,8,aug,86,3,-1,0,unknown,0
496667,21,student,single,primary,no,1596,no,no,unknown,26,aug,10,1,-1,0,unknown,0
686567,33,management,single,tertiary,no,0,no,no,cellular,25,aug,60,4,-1,0,unknown,0
183917,35,technician,married,secondary,no,0,yes,yes,cellular,9,jul,72,1,-1,0,unknown,0
78285,45,technician,divorced,tertiary,no,849,yes,no,cellular,8,may,101,2,172,2,failure,0
312834,27,technician,single,tertiary,no,-208,yes,no,unknown,21,may,127,2,-1,0,unknown,0
384531,58,blue-collar,married,primary,no,0,no,no,unknown,17,jun,48,1,-1,0,unknown,0
282661,36,services,married,secondary,no,7,yes,yes,cellular,10,jul,125,1,-1,0,unknown,0
705022,34,management,single,tertiary,no,690,yes,no,unknown,8,may,178,4,-1,0,unknown,0
81695,31,admin.,single,secondary,no,891,no,no,cellular,18,may,104,2,352,3,failure,0
345043,28,blue-collar,single,secondary,yes,-2,yes,no,unknown,6,may,136,2,-1,0,unknown,0
694094,49,blue-collar,married,primary,no,527,yes,no,unknown,14,may,477,2,-1,0,unknown,0
363904,31,management,married,tertiary,no,24,no,no,cellular,11,aug,142,2,-1,0,unknown,0
325958,35,services,divorced,secondary,no,0,yes,no,unknown,2,jun,122,1,-1,0,unknown,0
305802,32,technician,single,secondary,no,559,no,no,cellular,9,feb,6,6,-1,0,unknown,0
677092,63,retired,married,unknown,no,1448,no,no,telephone,28,jan,41,2,-1,0,unknown,0
238858,34,technician,married,secondary,no,523,yes,yes,cellular,1,jun,122,1,96,5,failure,0
705508,35,unemployed,single,secondary,no,0,no,no,unknown,6,jun,5,1,-1,0,unknown,0
455992,35,blue-collar,married,secondary,no,20,yes,no,unknown,30,may,551,2,-1,0,unknown,0
350077,37,entrepreneur,married,unknown,no,3713,yes,no,unknown,2,jun,517,1,-1,0,unknown,0
372131,32,services,married,secondary,no,-1,no,no,unknown,29,may,165,5,-1,0,unknown,0
582443,39,entrepreneur,single,tertiary,no,0,yes,no,cellular,6,may,124,2,-1,0,unknown,0
748025,27,unemployed,single,secondary,no,29,no,no,cellular,30,jan,641,1,-1,0,unknown,0
8817,53,services,married,secondary,no,462,no,no,cellular,11,aug,104,2,-1,0,unknown,0
397960,50,blue-collar,married,secondary,no,1577,yes,no,unknown,30,may,541,1,-1,0,unknown,0
150826,39,blue-collar,married,secondary,no,0,no,no,unknown,11,jun,151,1,-1,0,unknown,0
578224,34,admin.,married,tertiary,no,635,yes,no,cellular,4,may,94,3,-1,0,unknown,0
214920,59,retired,married,secondary,no,2,no,no,unknown,26,jun,122,1,-1,0,unknown,0
50459,34,admin.,married,secondary,no,1375,yes,no,cellular,16,apr,84,1,330,2,failure,0
524530,42,technician,married,secondary,no,7585,no,no,cellular,26,mar,156,2,-1,0,unknown,1
598655,57,management,divorced,primary,no,0,no,no,cellular,28,jul,971,4,-1,0,unknown,0
635946,67,retired,married,primary,no,0,no,no,telephone,13,apr,82,1,-1,0,unknown,0
461612,34,unemployed,divorced,secondary,no,646,yes,no,cellular,14,may,18,6,-1,0,unknown,0
302495,57,retired,married,secondary,no,0,no,no,unknown,20,jun,24,3,-1,0,unknown,0
60600,32,technician,single,secondary,no,0,no,no,cellular,28,aug,195,6,-1,0,unknown,0
225291,53,admin.,married,secondary,no,696,no,no,unknown,20,jun,9,1,-1,0,unknown,0
433225,29,admin.,married,secondary,no,-302,yes,no,unknown,15,may,124,3,-1,0,unknown,0
414317,32,management,married,tertiary,no,1357,yes,yes,unknown,15,may,109,5,-1,0,unknown,0
472492,51,services,married,secondary,no,-1224,yes,no,unknown,5,may,221,2,-1,0,unknown,0
211308,34,services,married,secondary,no,596,yes,no,cellular,12,may,98,3,354,3,other,0
192298,43,blue-collar,married,primary,no,783,yes,no,cellular,20,nov,90,3,-1,0,unknown,0
423639,58,blue-collar,divorced,unknown,no,3304,no,yes,cellular,28,jul,118,3,-1,0,unknown,0
223775,33,admin.,single,secondary,no,4917,yes,yes,cellular,20,apr,515,1,-1,0,unknown,0
161159,56,retired,divorced,primary,no,0,no,no,cellular,3,feb,135,1,-1,0,unknown,0
342625,45,management,single,tertiary,no,4831,yes,no,unknown,21,may,857,4,-1,0,unknown,1
507670,29,blue-collar,married,secondary,no,20,yes,no,unknown,28,may,438,2,-1,0,unknown,0
349444,53,entrepreneur,divorced,tertiary,no,1732,yes,yes,unknown,20,may,734,9,-1,0,unknown,0
221439,48,blue-collar,married,secondary,no,24,yes,no,cellular,11,aug,543,5,-1,0,unknown,0
180477,32,blue-collar,married,primary,no,1611,yes,no,cellular,20,nov,650,2,-1,0,unknown,1
632634,32,housemaid,married,primary,no,759,yes,no,cellular,8,jul,73,1,-1,0,unknown,0
363912,31,management,single,tertiary,no,5,no,no,cellular,12,aug,121,2,-1,0,unknown,0
400922,30,admin.,single,secondary,no,545,yes,no,cellular,20,nov,798,1,181,2,failure,0
452464,59,admin.,married,secondary,no,1887,no,no,cellular,19,nov,139,1,-1,0,unknown,0
441887,54,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,123,3,-1,0,unknown,0
89685,48,blue-collar,married,secondary,no,917,no,no,unknown,17,jun,286,2,-1,0,unknown,0
235964,30,services,single,tertiary,no,0,no,no,cellular,15,sep,145,1,-1,0,unknown,0
55196,27,blue-collar,married,secondary,no,243,yes,yes,unknown,9,may,452,2,-1,0,unknown,0
706267,37,management,divorced,tertiary,no,1,yes,no,cellular,7,may,246,1,-1,0,unknown,0
691046,30,management,married,secondary,no,644,no,no,cellular,5,aug,156,1,-1,0,unknown,0
183482,39,services,married,secondary,no,1273,yes,no,cellular,14,may,166,1,350,1,failure,0
638380,43,blue-collar,married,primary,no,1777,no,no,unknown,20,jun,7,3,-1,0,unknown,0
75815,29,blue-collar,single,secondary,no,0,yes,yes,unknown,27,may,181,2,-1,0,unknown,0
697108,32,blue-collar,single,secondary,no,68,yes,no,unknown,6,may,122,1,-1,0,unknown,0
679487,51,blue-collar,married,primary,no,0,yes,no,unknown,5,may,151,1,-1,0,unknown,0
543202,31,admin.,married,secondary,no,1345,yes,no,unknown,9,may,128,2,-1,0,unknown,0
710969,59,retired,married,primary,no,6187,no,no,cellular,31,jul,81,3,-1,0,unknown,0
740104,32,entrepreneur,married,tertiary,no,0,yes,no,cellular,11,may,114,3,-1,0,unknown,0
579788,40,technician,single,tertiary,no,1583,no,no,cellular,29,jul,1013,6,-1,0,unknown,0
615763,31,housemaid,single,tertiary,no,1295,no,no,cellular,27,aug,781,8,-1,0,unknown,0
403664,30,self-employed,married,tertiary,no,1788,no,no,cellular,29,aug,200,2,181,4,failure,1
491568,34,management,single,tertiary,no,725,no,no,cellular,22,aug,92,2,-1,0,unknown,0
616926,31,services,single,secondary,no,-100,no,yes,cellular,9,jul,127,1,-1,0,unknown,0
589253,58,retired,married,secondary,no,397,yes,no,unknown,19,jun,568,1,-1,0,unknown,0
122395,41,admin.,married,secondary,no,-101,yes,no,unknown,9,jun,128,4,-1,0,unknown,0
366047,47,blue-collar,married,secondary,no,476,yes,no,unknown,1,jul,547,2,-1,0,unknown,0
381966,27,self-employed,single,tertiary,no,2577,yes,yes,unknown,30,may,650,2,-1,0,unknown,0
662704,32,management,single,tertiary,no,5561,no,no,cellular,30,apr,717,1,-1,0,unknown,1
690254,34,management,married,tertiary,no,4,yes,no,cellular,25,aug,97,8,-1,0,unknown,0
377253,43,management,married,tertiary,no,-380,no,no,unknown,27,may,87,1,-1,0,unknown,0
666068,35,blue-collar,married,primary,no,1397,yes,no,cellular,12,may,326,1,-1,0,unknown,0
165119,55,blue-collar,married,primary,no,739,yes,no,unknown,15,may,437,1,-1,0,unknown,0
400324,40,housemaid,married,primary,no,46,no,no,cellular,27,may,996,1,-1,0,unknown,1
633099,44,services,single,secondary,no,882,yes,no,cellular,9,jul,648,1,-1,0,unknown,0
455453,28,student,single,secondary,no,0,yes,no,telephone,11,may,18,6,-1,0,unknown,0
437366,51,admin.,married,secondary,no,1214,no,no,cellular,5,aug,106,1,-1,0,unknown,0
200653,36,housemaid,married,primary,no,4135,yes,no,unknown,9,jun,431,2,-1,0,unknown,0
91605,33,services,divorced,secondary,no,-112,yes,no,unknown,28,may,132,2,-1,0,unknown,0
631444,37,admin.,married,tertiary,no,1343,yes,no,unknown,29,may,108,2,-1,0,unknown,0
147951,53,housemaid,married,secondary,no,622,yes,no,telephone,20,apr,92,2,-1,0,unknown,0
61294,43,entrepreneur,married,tertiary,no,3766,yes,no,cellular,22,aug,206,4,-1,0,unknown,0
552356,29,technician,single,tertiary,no,8,no,yes,cellular,23,jul,1074,5,-1,0,unknown,1
614973,30,technician,married,secondary,no,557,yes,yes,cellular,4,feb,124,1,270,2,failure,0
527024,32,entrepreneur,married,secondary,no,1785,yes,no,cellular,18,nov,81,1,-1,0,unknown,0
706004,30,admin.,single,secondary,no,1293,yes,no,cellular,15,may,855,3,-1,0,unknown,1
347830,31,blue-collar,married,secondary,no,-428,yes,no,cellular,18,jul,226,1,-1,0,unknown,0
145642,54,admin.,divorced,secondary,no,-982,yes,yes,cellular,21,nov,112,9,-1,0,unknown,0
596062,33,management,married,tertiary,no,75,no,no,cellular,8,aug,82,2,-1,0,unknown,0
144771,37,management,married,tertiary,no,788,yes,no,cellular,15,may,176,2,337,6,failure,0
455941,28,admin.,single,secondary,no,-98,yes,yes,unknown,16,jun,27,14,-1,0,unknown,0
459232,35,admin.,single,secondary,no,313,yes,yes,cellular,2,jul,578,1,-1,0,unknown,1
422703,36,admin.,single,secondary,no,49,no,no,cellular,9,feb,101,2,-1,0,unknown,0
442619,39,management,single,tertiary,no,643,no,no,cellular,13,aug,109,3,-1,0,unknown,0
302025,52,blue-collar,married,secondary,no,2428,yes,no,cellular,21,nov,139,1,127,4,other,0
571851,33,technician,divorced,secondary,no,-11,yes,yes,cellular,28,jan,100,2,-1,0,unknown,0
87244,41,unemployed,divorced,tertiary,no,1320,yes,no,cellular,4,feb,88,1,268,1,other,0
589436,41,technician,single,secondary,no,-32,no,yes,cellular,7,aug,1446,2,-1,0,unknown,1
474344,29,blue-collar,single,secondary,no,7,yes,no,unknown,15,may,11,5,-1,0,unknown,0
208559,35,admin.,married,secondary,no,1145,yes,no,unknown,17,jun,73,1,-1,0,unknown,0
15436,45,retired,divorced,secondary,no,4054,no,no,unknown,9,jun,112,1,-1,0,unknown,0
743483,28,blue-collar,single,secondary,no,-97,no,no,cellular,7,jul,109,1,-1,0,unknown,0
588938,39,management,divorced,tertiary,no,0,no,no,cellular,21,nov,105,5,-1,0,unknown,0
740131,45,management,married,tertiary,no,-6847,yes,yes,cellular,26,aug,72,10,-1,0,unknown,0
655071,45,blue-collar,married,primary,no,-460,no,no,cellular,7,jul,135,2,-1,0,unknown,0
263142,53,management,married,tertiary,no,1388,no,no,cellular,29,apr,146,3,181,4,failure,0
541266,54,management,married,tertiary,no,-547,yes,no,cellular,27,aug,101,6,-1,0,unknown,0
35166,49,services,married,secondary,no,204,no,no,cellular,30,jul,541,3,-1,0,unknown,0
441865,31,unemployed,single,tertiary,no,1536,no,no,cellular,7,may,558,1,89,1,success,1
122967,33,blue-collar,single,secondary,no,-325,yes,no,unknown,27,may,159,3,-1,0,unknown,0
421992,55,management,married,secondary,no,0,no,no,unknown,5,jun,85,1,-1,0,unknown,0
291950,39,management,married,tertiary,no,-24,no,no,cellular,28,aug,74,6,-1,0,unknown,0
605542,51,housemaid,married,secondary,no,938,no,no,unknown,11,jun,834,1,-1,0,unknown,0
494861,40,blue-collar,married,primary,no,0,yes,yes,cellular,15,may,11,8,351,5,failure,0
2035,40,blue-collar,married,primary,no,578,yes,no,cellular,20,apr,8,6,-1,0,unknown,0
300236,27,services,single,tertiary,yes,4,no,no,unknown,30,may,36,1,-1,0,unknown,0
291650,27,services,single,secondary,no,-232,yes,no,unknown,28,may,122,1,-1,0,unknown,0
14385,29,management,single,tertiary,yes,0,no,no,cellular,18,jul,121,1,-1,0,unknown,0
105405,32,student,single,secondary,no,473,yes,no,unknown,5,jun,104,1,-1,0,unknown,0
406970,27,admin.,single,secondary,no,-199,no,yes,cellular,21,jul,76,3,-1,0,unknown,0
385619,28,technician,single,secondary,no,-54,yes,no,unknown,27,may,116,1,-1,0,unknown,0
426651,46,management,single,tertiary,no,556,yes,no,unknown,3,jun,134,2,-1,0,unknown,0
442720,27,blue-collar,single,secondary,no,2468,yes,no,cellular,20,apr,136,1,346,15,other,0
255794,47,technician,married,secondary,no,587,no,no,cellular,3,feb,639,2,-1,0,unknown,1
414486,52,technician,divorced,secondary,no,100,no,no,cellular,19,aug,90,4,-1,0,unknown,0
219712,60,management,married,tertiary,no,0,no,no,unknown,9,may,125,1,-1,0,unknown,0
547791,56,entrepreneur,divorced,tertiary,no,10,yes,yes,cellular,14,may,9,3,-1,0,unknown,0
320380,34,technician,married,secondary,no,6,yes,no,cellular,29,aug,175,2,-1,0,unknown,0
627729,44,blue-collar,married,secondary,no,-100,yes,no,unknown,6,may,434,3,-1,0,unknown,0
513750,42,technician,married,secondary,no,-230,yes,yes,cellular,14,jul,120,2,-1,0,unknown,0
27552,41,technician,married,secondary,no,1734,yes,no,cellular,3,apr,117,2,-1,0,unknown,0
99308,32,self-employed,married,secondary,no,1231,no,no,cellular,4,aug,147,1,-1,0,unknown,0
444368,35,management,single,unknown,no,1077,yes,no,cellular,31,jul,45,1,-1,0,unknown,0
412650,42,technician,married,secondary,no,-555,yes,no,cellular,31,jul,81,1,-1,0,unknown,0
205043,29,management,single,tertiary,no,536,no,no,cellular,8,jul,454,1,-1,0,unknown,1
514074,32,technician,single,secondary,no,-2,yes,yes,unknown,14,may,151,1,-1,0,unknown,0
81142,40,blue-collar,married,secondary,no,1433,yes,no,unknown,15,may,211,1,-1,0,unknown,0
701330,32,admin.,married,secondary,no,-15,yes,no,unknown,27,may,179,1,-1,0,unknown,0
387769,74,retired,divorced,secondary,no,2557,yes,no,cellular,2,sep,156,1,-1,0,unknown,1
443553,54,technician,married,secondary,no,725,yes,no,cellular,6,feb,611,1,211,2,failure,0
146314,27,services,married,secondary,no,321,no,no,cellular,23,jul,657,3,-1,0,unknown,0
273048,32,admin.,married,secondary,no,-538,yes,yes,cellular,7,apr,517,1,307,1,failure,0
606953,60,retired,married,tertiary,no,2319,no,no,cellular,4,aug,958,1,-1,0,unknown,0
589801,36,entrepreneur,married,secondary,no,2429,yes,no,unknown,20,may,161,7,-1,0,unknown,0
47177,30,management,married,tertiary,no,23,no,no,cellular,29,aug,759,2,-1,0,unknown,0
520570,32,management,married,tertiary,no,4844,no,no,cellular,31,jul,638,4,-1,0,unknown,1
679885,58,technician,married,secondary,no,3399,no,no,cellular,19,nov,1628,2,97,8,success,1
720651,51,self-employed,married,secondary,no,1559,no,no,unknown,20,jun,7,6,-1,0,unknown,0
45115,59,housemaid,single,secondary,no,3163,no,no,unknown,6,jun,26,1,-1,0,unknown,0
376477,40,services,single,secondary,no,-198,no,yes,unknown,19,jun,164,2,-1,0,unknown,0
537379,44,unemployed,married,secondary,no,4543,yes,no,cellular,5,feb,121,1,-1,0,unknown,0
289016,43,blue-collar,divorced,secondary,no,668,yes,no,cellular,8,may,151,3,-1,0,unknown,0
581430,35,unemployed,married,secondary,no,0,no,yes,cellular,9,jul,175,1,-1,0,unknown,0
701603,31,technician,divorced,secondary,no,558,no,no,cellular,8,aug,526,3,-1,0,unknown,1
517063,49,blue-collar,married,secondary,no,644,no,no,cellular,22,aug,89,6,-1,0,unknown,0
255240,37,housemaid,divorced,primary,no,949,yes,no,unknown,2,jun,777,3,-1,0,unknown,1
713415,29,unknown,single,secondary,no,-199,no,no,cellular,11,jul,71,5,-1,0,unknown,0
273195,45,technician,married,secondary,no,0,no,no,cellular,28,jan,124,1,-1,0,unknown,0
109922,48,blue-collar,married,primary,no,628,no,no,unknown,16,jun,387,3,-1,0,unknown,0
54936,27,admin.,divorced,secondary,no,52,yes,yes,unknown,17,jun,799,1,-1,0,unknown,1
504444,29,management,single,tertiary,no,718,no,no,cellular,26,apr,293,1,181,4,success,1
322645,39,admin.,married,secondary,no,949,yes,no,cellular,4,feb,98,1,-1,0,unknown,0
526771,52,technician,married,secondary,no,2125,no,no,cellular,7,aug,433,4,-1,0,unknown,0
303543,32,services,married,secondary,no,783,yes,no,unknown,6,may,144,3,-1,0,unknown,0
568296,37,admin.,married,tertiary,no,2666,yes,no,cellular,18,feb,255,2,183,1,success,1
11760,35,unemployed,married,tertiary,no,4912,no,no,cellular,21,nov,813,1,-1,0,unknown,1
739,34,admin.,married,secondary,no,0,yes,no,unknown,23,may,82,3,-1,0,unknown,0
505026,46,technician,married,secondary,no,473,no,no,cellular,5,aug,527,1,-1,0,unknown,0
129568,44,blue-collar,married,secondary,no,781,yes,no,unknown,13,may,162,2,-1,0,unknown,0
590865,40,management,married,tertiary,no,0,no,no,cellular,7,jul,125,1,-1,0,unknown,0
653848,34,blue-collar,married,primary,no,2416,yes,no,telephone,10,jul,997,1,-1,0,unknown,0
456538,58,retired,married,primary,no,216,yes,no,unknown,7,may,109,1,-1,0,unknown,0
